DATE,OPEN,CLOSE,HIGH,LOW,LTP,VOLUME,VALUE,NO OF TRADES
2023-04-18,905.0,924.25,925.5,897.0,925.1,1949777,1784408058.5,84221
2023-04-17,915.0,906.45,917.45,901.1,907.0,2604979,2357712697.45,95178
2023-04-13,921.9,915.75,923.05,912.3,914.7,1068355,978943922.9,45033
2023-04-12,909.0,917.95,920.9,908.2,919.2,3449942,3160470835.2,56854
2023-04-11,905.0,907.15,908.15,902.0,907.05,1778775,1611312744.85,54860
2023-04-10,896.95,901.85,904.5,894.2,902.0,919722,828017827.7,34429
2023-04-06,899.0,893.35,899.75,889.0,894.9,1512783,1351575682.35,31851
2023-04-05,889.0,895.75,897.35,886.3,897.0,1612376,1439869497.75,49349
2023-04-03,910.0,891.45,910.0,887.05,891.15,2623264,2341048877.85,67967
2023-03-31,888.8,900.5,902.7,886.7,900.5,2320879,2083022564.1,68686
2023-03-29,893.95,887.7,896.6,885.35,888.5,3049688,2709159776.45,57988
2023-03-28,891.8,889.5,894.25,886.4,889.3,3623017,3224100075.75,72751
2023-03-27,881.05,889.3,891.35,876.05,889.55,3986238,3533455834.9,72124
2023-03-24,869.1,877.25,879.0,866.15,878.4,3166046,2768408482.3,41497
2023-03-23,868.0,869.1,870.9,861.25,868.6,1865868,1616846659.9,52234
2023-03-22,864.0,863.4,866.0,852.0,865.5,1622488,1390878444.5,67663
2023-03-21,866.8,862.35,872.4,860.6,863.0,888443,769176356.95,48331
2023-03-20,874.05,866.7,876.9,861.8,867.0,997827,865666856.6,47757
2023-03-17,887.35,874.05,888.4,870.0,873.0,2205087,1938522223.4,91564
2023-03-16,881.0,883.45,890.0,876.75,884.0,2023997,1792514720.6,69843
2023-03-15,875.0,877.95,883.4,872.6,879.0,1286900,1130509716.5,66385
2023-03-14,873.0,872.05,883.7,853.85,873.0,2444217,2133016361.35,92683
2023-03-13,882.6,874.8,889.1,872.15,877.35,1697362,1491754946.6,68078
2023-03-10,879.15,881.2,884.6,871.3,881.6,1718841,1511040749.3,82072
2023-03-09,877.25,881.75,896.85,877.0,882.5,6176157,5476011390.3,131761
2023-03-08,883.7,877.25,883.8,871.1,877.0,2933956,2568995553.4,103575
2023-03-06,885.0,880.9,885.55,869.05,880.0,4090356,3588417534.85,207206
2023-03-03,891.0,878.65,892.0,877.0,878.75,1892639,1669695512.15,125476
2023-03-02,901.95,886.45,903.0,884.5,887.0,1887367,1678620722.9,113423
2023-03-01,907.8,899.6,910.25,896.0,899.9,3496231,3152689365.5,229754
2023-02-28,945.9,906.4,945.9,903.1,905.8,5380673,4943095705.65,180501
2023-02-27,965.6,950.2,968.6,948.65,951.8,1377270,1316810820.15,62505
2023-02-24,961.1,961.8,966.0,955.0,966.0,1585383,1521410737.05,68687
2023-02-23,965.0,960.3,967.45,956.0,960.0,1216409,1168773739.05,59818
2023-02-22,966.6,962.55,972.8,959.05,965.95,1602953,1548320718.8,67013
2023-02-21,969.8,965.95,979.1,963.5,971.0,2042234,1983934466.15,86404
2023-02-20,998.0,964.0,998.0,955.25,963.0,5829572,5632134264.65,181191
2023-02-17,1035.5,1025.75,1035.75,1021.15,1027.0,1509783,1548292635.75,73744
2023-02-16,1031.75,1035.5,1038.0,1028.35,1032.8,667265,689734384.75,36262
2023-02-15,1026.85,1030.8,1033.45,1016.1,1029.2,662924,680186043.45,39120
2023-02-14,1026.7,1028.35,1032.45,1017.6,1027.3,759416,780119427.85,38067
2023-02-13,1036.0,1021.95,1040.6,1019.0,1020.15,1042379,1068188426.0,37207
2023-02-10,1021.0,1033.2,1036.85,1015.05,1033.0,1106858,1137866927.7,50475
2023-02-09,1025.3,1021.5,1044.6,1020.0,1021.15,1331902,1369330475.65,65147
2023-02-08,1035.0,1039.1,1041.2,1019.15,1038.0,746863,770484212.95,52489
2023-02-07,1029.8,1031.3,1034.85,1021.3,1028.9,965322,993408134.45,82233
2023-02-06,1020.0,1029.8,1033.6,1010.15,1031.55,979035,1002096179.15,95061
