DATE,OPEN,CLOSE,HIGH,LOW,LTP,VOLUME,VALUE,NO OF TRADES
2023-06-22,3325.0,3248.05,3326.85,3242.45,3250.0,871640,2859761132.55,54536
2023-06-21,3318.7,3316.1,3333.0,3300.0,3322.0,742456,2458944685.45,73902
2023-06-20,3315.0,3318.7,3326.85,3277.1,3312.7,866290,2859001340.75,78457
2023-06-19,3318.85,3309.7,3344.95,3303.25,3311.2,516915,1715404356.0,45543
2023-06-16,3291.75,3316.85,3322.0,3286.55,3318.15,984671,3256430329.95,62695
2023-06-15,3276.0,3294.35,3304.0,3273.35,3291.0,806994,2655828012.6,92700
2023-06-14,3265.0,3270.2,3289.9,3253.0,3270.75,741615,2425163503.1,81023
2023-06-13,3210.0,3262.85,3272.0,3205.15,3256.1,1598821,5206621879.85,107400
2023-06-12,3185.2,3194.75,3202.35,3151.15,3197.4,1029156,3272962229.95,49670
2023-06-09,3209.8,3180.55,3238.9,3168.55,3178.9,1239045,3963489132.6,67292
2023-06-08,3220.0,3212.25,3247.0,3193.0,3215.8,561161,1804806404.2,51824
2023-06-07,3217.0,3224.8,3229.25,3206.25,3227.0,470038,1513770533.85,59601
2023-06-06,3207.75,3212.75,3238.9,3195.0,3213.0,577698,1858367579.4,64101
2023-06-05,3239.95,3199.75,3239.95,3195.0,3201.8,492565,1580536275.7,48058
2023-06-02,3239.4,3237.25,3249.95,3219.0,3232.0,781973,2531888968.15,66607
2023-06-01,3235.35,3240.7,3249.9,3207.0,3240.0,1104861,3575856348.15,93247
2023-05-31,3151.95,3192.95,3219.35,3136.45,3195.0,2349066,7494260796.65,106339
2023-05-30,3146.9,3144.4,3155.0,3127.55,3141.45,506026,1590827208.4,48386
2023-05-29,3147.2,3137.4,3155.0,3116.05,3139.0,535712,1676774540.05,43842
2023-05-26,3123.0,3128.4,3136.95,3111.75,3127.0,568249,1776683403.35,34782
2023-05-25,3101.5,3123.55,3129.0,3086.0,3119.9,500313,1556205162.55,35448
2023-05-24,3115.0,3101.5,3133.15,3098.0,3101.0,439465,1368037166.55,36302
2023-05-23,3087.0,3120.6,3127.95,3085.0,3117.0,581204,1811289391.65,47234
2023-05-22,3070.0,3084.9,3105.6,3046.0,3087.0,659425,2033136415.0,53673
2023-05-19,3124.0,3084.45,3127.95,3068.05,3085.0,633262,1957246280.1,56554
2023-05-18,3105.65,3109.05,3125.0,3093.25,3109.2,498067,1549499468.0,52766
2023-05-17,3136.0,3092.45,3147.95,3075.55,3096.0,835371,2589661628.75,69335
2023-05-16,3132.0,3138.1,3165.7,3122.35,3135.0,822404,2588802311.35,68581
2023-05-15,3134.2,3132.0,3168.0,3121.05,3128.5,810281,2552306646.95,61904
2023-05-12,3139.0,3131.1,3179.75,3086.0,3134.0,1998170,6278411068.7,131411
2023-05-11,3052.05,3139.75,3156.15,3031.5,3143.0,3229605,9999610804.45,187556
2023-05-10,3042.95,3041.4,3057.0,3018.9,3039.65,751851,2284446148.65,45838
2023-05-09,3016.05,3034.8,3074.8,3010.75,3033.0,1025850,3126287115.85,89362
2023-05-08,3015.0,3019.45,3035.7,2993.0,3019.0,941879,2842283880.4,68320
2023-05-05,2971.0,3012.95,3025.0,2951.05,3005.15,1326561,3972730988.6,86317
2023-05-04,2948.0,2982.85,2986.15,2922.15,2978.0,1008540,2991635748.4,98527
2023-05-03,2918.0,2929.7,2962.4,2897.0,2930.0,1237193,3630068174.7,83740
2023-05-02,2910.95,2899.55,2933.7,2893.0,2897.0,663800,1930492996.1,70947
2023-04-28,2919.95,2902.35,2919.95,2846.6,2894.0,1080665,3117513630.2,57392
2023-04-27,2915.5,2899.95,2920.0,2893.85,2903.25,599461,1738798605.7,40939
2023-04-26,2896.95,2910.0,2916.45,2888.05,2910.1,569221,1653725524.85,42452
2023-04-25,2891.05,2898.0,2901.75,2864.15,2896.95,636120,1837929855.25,38261
2023-04-24,2882.1,2891.1,2898.0,2852.0,2897.75,782967,2251059008.65,47584
2023-04-21,2847.1,2882.1,2887.0,2847.1,2877.85,894930,2570689706.35,49493
2023-04-20,2820.0,2843.85,2851.0,2813.15,2850.0,761101,2158514875.15,45647
2023-04-19,2836.35,2809.7,2852.7,2800.65,2811.0,799624,2255150796.2,48741
2023-04-18,2848.0,2854.6,2858.45,2830.1,2855.0,717724,2044535327.3,38621
2023-04-17,2825.0,2843.1,2845.6,2806.0,2843.0,754555,2135695747.2,51872
2023-04-13,2786.7,2809.75,2813.3,2782.0,2812.0,602597,1689563757.7,48470
2023-04-12,2755.55,2786.75,2806.2,2751.0,2787.0,2235399,6210323795.95,72778
2023-04-11,2790.0,2753.8,2790.0,2750.05,2755.9,1246379,3437652395.85,84669
2023-04-10,2810.0,2776.35,2810.0,2755.1,2776.35,1215461,3365813180.0,87638
2023-04-06,2807.45,2809.85,2825.0,2786.8,2810.9,627554,1763642312.9,58842
2023-04-05,2760.0,2808.5,2811.55,2752.25,2808.1,668643,1862639464.75,58870
2023-04-03,2746.95,2777.0,2781.65,2708.65,2778.5,1035295,2851708612.55,74491
2023-03-31,2756.05,2761.65,2775.0,2747.5,2764.0,1967803,5432793544.9,115340
2023-03-29,2784.45,2770.5,2793.75,2755.0,2775.0,1087648,3013962064.15,77999
2023-03-28,2791.0,2784.45,2810.6,2765.0,2786.0,558581,1555342471.3,58194
2023-03-27,2798.5,2803.75,2820.0,2786.5,2802.1,791560,2218267432.5,54933
2023-03-24,2797.8,2798.5,2815.65,2772.85,2800.0,784111,2193201181.3,62848
2023-03-23,2817.1,2797.8,2823.0,2767.75,2800.0,1016581,2836887130.7,72334
2023-03-22,2825.0,2839.85,2853.15,2814.85,2836.05,731807,2076360314.8,55063
2023-03-21,2858.15,2839.1,2887.0,2835.0,2839.75,691891,1975589123.55,80855
2023-03-20,2915.0,2855.15,2915.0,2831.05,2852.0,1074367,3059554893.6,85228
